"Date","Time","Open","High","Low","Close","TotalVolume"
05/08/2019,21:33:00,25939,25951,25925,25935,402
05/08/2019,21:34:00,25936,25963,25933,25949,378
05/08/2019,21:35:00,25947,25959,25941,25943,241
05/08/2019,21:36:00,25941,25949,25930,25931,166
05/08/2019,21:37:00,25929,25930,25906,25910,348
05/08/2019,21:38:00,25911,25911,25874,25893,540
05/08/2019,21:39:00,25895,25923,25895,25915,261
05/08/2019,21:40:00,25914,25922,25896,25920,335
05/08/2019,21:41:00,25922,25922,25876,25900,312
05/08/2019,21:42:00,25901,25906,25881,25888,157
05/08/2019,21:43:00,25887,25896,25876,25884,276
05/08/2019,21:44:00,25884,25888,25868,25876,264
05/08/2019,21:45:00,25877,25889,25873,25885,201
05/08/2019,21:46:00,25880,25896,25875,25889,139
05/08/2019,21:47:00,25888,25894,25875,25881,249
05/08/2019,21:48:00,25881,25885,25873,25873,104
05/08/2019,21:49:00,25873,25879,25868,25872,199
05/08/2019,21:50:00,25871,25880,25856,25858,168
05/08/2019,21:51:00,25860,25869,25856,25857,183
05/08/2019,21:52:00,25859,25873,25858,25869,241
05/08/2019,21:53:00,25872,25874,25853,25860,201
05/08/2019,21:54:00,25860,25865,25854,25856,159
05/08/2019,21:55:00,25858,25875,25858,25862,127
05/08/2019,21:56:00,25862,25871,25858,25869,170
05/08/2019,21:57:00,25870,25884,25867,25882,289
05/08/2019,21:58:00,25882,25885,25873,25884,173
05/08/2019,21:59:00,25882,25884,25872,25875,88
05/08/2019,22:00:00,25875,25880,25872,25873,94
05/08/2019,22:01:00,25874,25881,25865,25866,186
05/08/2019,22:02:00,25868,25872,25840,25840,334
05/08/2019,22:03:00,25841,25852,25828,25829,241
05/08/2019,22:04:00,25828,25834,25816,25817,267
05/08/2019,22:05:00,25815,25817,25779,25782,510
05/08/2019,22:06:00,25782,25809,25780,25790,340
05/08/2019,22:07:00,25791,25791,25778,25784,249
05/08/2019,22:08:00,25782,25796,25773,25794,200
05/08/2019,22:09:00,25796,25803,25793,25800,231
05/08/2019,22:10:00,25798,25803,25792,25800,191
05/08/2019,22:11:00,25801,25806,25791,25800,201
05/08/2019,22:12:00,25797,25801,25791,25795,117
05/08/2019,22:13:00,25794,25805,25789,25789,155
05/08/2019,22:14:00,25791,25800,25788,25793,125
05/08/2019,22:15:00,25792,25804,25792,25795,138
05/08/2019,22:16:00,25795,25809,25777,25807,252
